track,name,corrected_hsec,submitted_on,visibility
ZCT163,dreadnaut,6506,"2015-02-16 20:13:00",public
ZCT163,"Akoss Poo",5573,"2015-02-16 20:16:00",public
ZCT163,Marco,5542,"2015-02-16 20:16:00",public
ZCT163,CTG,5514,"2015-02-16 20:27:00",public
ZCT163,CTG,5415,"2015-02-16 21:54:00",public
ZCT163,CTG,5396,"2015-02-16 21:56:00",public
ZCT163,CTG,5360,"2015-02-16 22:00:00",public
ZCT163,Marco,5463,"2015-02-17 00:05:00",public
ZCT163,AbuRaf70,5909,"2015-02-17 01:14:00",public
ZCT163,dreadnaut,6028,"2015-02-17 13:26:00",public
ZCT163,"Shoegazing Leo",6703,"2015-02-17 14:55:00",public
ZCT163,"Shoegazing Leo",6344,"2015-02-17 15:00:00",public
ZCT163,"Shoegazing Leo",7629,"2015-02-17 15:49:00",public
ZCT163,"Shoegazing Leo",7757,"2015-02-17 15:55:00",public
ZCT163,"Zak McKracken",5957,"2015-02-18 09:20:00",public
ZCT163,"Zak McKracken",5905,"2015-02-18 09:22:00",public
ZCT163,"Akoss Poo",5352,"2015-02-18 10:40:00",public
ZCT163,CTG,5344,"2015-02-18 22:54:00",public
ZCT163,CTG,5340,"2015-02-18 23:00:00",public
ZCT163,CTG,5329,"2015-02-18 23:11:00",public
ZCT163,CTG,5317,"2015-02-18 23:20:00",public
ZCT163,"Akoss Poo",5344,"2015-02-19 08:32:00",public
ZCT163,Duplode,5451,"2015-02-20 03:36:00",public
ZCT163,Duplode,5399,"2015-02-20 03:47:00",public
ZCT163,dreadnaut,5889,"2015-02-20 15:52:00",public
ZCT163,afullo,9084,"2015-02-20 18:51:00",public
ZCT163,afullo,7533,"2015-02-20 18:57:00",public
ZCT163,Duplode,5281,"2015-02-20 19:16:00",public
ZCT163,"Shoegazing Leo",6292,"2015-02-21 03:25:00",public
ZCT163,AbuRaf70,5858,"2015-02-21 23:48:00",public
ZCT163,"Shoegazing Leo",6221,"2015-02-24 03:07:00",public
ZCT163,CTG,5269,"2015-02-25 20:47:00",public
ZCT163,CTG,5238,"2015-02-25 21:14:00",public
ZCT163,Duplode,5206,"2015-03-01 18:05:00",normal
ZCT163,afullo,7315,"2015-03-03 00:42:00",normal
ZCT163,afullo,7177,"2015-03-03 00:45:00",normal
ZCT163,afullo,6806,"2015-03-03 00:54:00",normal
ZCT163,afullo,6751,"2015-03-03 01:05:00",normal
ZCT163,afullo,6739,"2015-03-03 01:10:00",normal
ZCT163,"Zak McKracken",5609,"2015-03-04 22:15:00",normal
ZCT163,Vector,20230,"2015-03-06 15:51:00",public
ZCT163,CTG,5210,"2015-03-07 12:09:00",normal
ZCT163,"Mr. Stunt",14316,"2015-03-11 14:37:00",public
ZCT163,"Akoss Poo",5139,"2015-03-13 19:28:00",quiet
ZCT163,Usrin,7308,"2015-03-13 23:48:00",normal
ZCT163,Usrin,5771,"2015-03-14 00:14:00",normal
ZCT163,Usrin,5566,"2015-03-14 01:20:00",quiet
ZCT163,"Shoegazing Leo",6202,"2015-03-14 04:00:00",quiet
ZCT163,"Shoegazing Leo",6150,"2015-03-14 04:01:00",quiet
ZCT163,"Shoegazing Leo",6138,"2015-03-14 04:11:00",quiet
ZCT163,"Alan Rotoi",5609,"2015-03-14 11:42:00",normal
ZCT163,"Alan Rotoi",5605,"2015-03-14 11:44:00",normal
ZCT164,"Akoss Poo",25680,"2015-03-15 21:07:00",public
ZCT164,dreadnaut,9131,"2015-03-15 21:33:00",public
ZCT164,"Akoss Poo",7356,"2015-03-15 22:48:00",public
ZCT164,Marco,7700,"2015-03-15 23:53:00",public
ZCT164,Marco,7025,"2015-03-16 00:09:00",public
ZCT164,"Shoegazing Leo",7496,"2015-03-16 03:44:00",public
ZCT164,"Alan Rotoi",8795,"2015-03-16 05:53:00",public
ZCT164,"Alan Rotoi",6089,"2015-03-16 06:00:00",public
ZCT164,"Akoss Poo",5698,"2015-03-16 09:06:00",public
ZCT164,afullo,9587,"2015-03-16 13:32:00",public
ZCT164,AbuRaf70,8165,"2015-03-16 17:31:00",public
ZCT164,afullo,8047,"2015-03-16 20:04:00",public
ZCT164,Marco,5600,"2015-03-16 21:23:00",public
ZCT164,AbuRaf70,7804,"2015-03-17 00:02:00",public
ZCT164,AbuRaf70,6280,"2015-03-17 00:25:00",public
ZCT164,"Akoss Poo",5550,"2015-03-17 09:06:00",public
ZCT164,"Bonzai Joe",5270,"2015-03-17 12:03:00",public
ZCT164,"Akoss Poo",5264,"2015-03-17 12:58:00",public
ZCT164,"Bonzai Joe",4533,"2015-03-17 13:25:00",public
ZCT164,"Akoss Poo",4766,"2015-03-17 14:21:00",public
ZCT164,afullo,7809,"2015-03-17 19:48:00",public
ZCT164,afullo,6885,"2015-03-17 19:51:00",public
ZCT164,afullo,6770,"2015-03-17 20:43:00",public
ZCT164,afullo,6712,"2015-03-17 21:35:00",public
ZCT164,afullo,6359,"2015-03-17 22:07:00",public
ZCT164,AbuRaf70,5205,"2015-03-17 23:29:00",public
ZCT164,"Mr. Stunt",12737,"2015-03-18 17:24:00",public
ZCT164,afullo,6054,"2015-03-18 20:10:00",public
ZCT164,Marco,4634,"2015-03-18 21:22:00",public
ZCT164,AbuRaf70,5020,"2015-03-19 17:21:00",public
ZCT164,dreadnaut,5939,"2015-03-19 20:06:00",public
ZCT164,Duplode,6191,"2015-03-20 01:46:00",public
ZCT164,Duplode,4760,"2015-03-20 02:15:00",public
ZCT164,Marco,4550,"2015-03-20 23:51:00",public
ZCT164,"Shoegazing Leo",6336,"2015-03-21 03:17:00",public
ZCT164,"Shoegazing Leo",6118,"2015-03-21 03:23:00",public
ZCT164,"Shoegazing Leo",6110,"2015-03-21 03:25:00",public
ZCT164,"Shoegazing Leo",6048,"2015-03-21 03:35:00",public
ZCT164,SuperBrian,6118,"2015-03-21 14:55:00",public
ZCT164,SuperBrian,5690,"2015-03-21 15:26:00",public
ZCT164,SuperBrian,5642,"2015-03-21 15:48:00",public
ZCT164,AbuRaf70,4830,"2015-03-28 01:35:00",public
ZCT164,Cas,8246,"2015-03-30 07:14:00",normal
ZCT164,Cas,7160,"2015-03-30 07:58:00",normal
ZCT164,Cas,6908,"2015-03-30 23:42:00",normal
ZCT164,"Zak McKracken",4743,"2015-03-31 21:28:00",normal
ZCT164,Cas,6177,"2015-04-02 01:57:00",normal
ZCT164,Cas,6093,"2015-04-03 01:05:00",normal
ZCT164,"Akoss Poo",4530,"2015-04-03 12:29:00",normal
ZCT164,AMG,8812,"2015-04-03 23:43:00",normal
ZCT164,"Shoegazing Leo",6014,"2015-04-04 03:50:00",normal
ZCT164,"Shoegazing Leo",5984,"2015-04-04 03:53:00",normal
ZCT164,Cas,5978,"2015-04-05 07:48:00",normal
ZCT164,Cas,5933,"2015-04-08 04:28:00",normal
ZCT164,"Bonzai Joe",4522,"2015-04-08 16:02:00",normal
ZCT164,"Akoss Poo",4466,"2015-04-10 12:28:00",quiet
ZCT164,dstien,7829,"2015-04-10 14:19:00",quiet
ZCT164,Usrin,6530,"2015-04-11 01:25:00",normal
ZCT164,Duplode,4542,"2015-04-11 01:26:00",quiet
ZCT164,Usrin,5611,"2015-04-11 02:26:00",quiet
ZCT164,dstien,6045,"2015-04-11 21:10:00",public
ZCT164,"Shoegazing Leo",5964,"2015-04-11 22:58:00",quiet
ZCT164,"Shoegazing Leo",5925,"2015-04-11 23:07:00",quiet
ZCT165,"Shoegazing Leo",8635,"2015-04-12 18:42:00",public
ZCT165,"Shoegazing Leo",8499,"2015-04-12 18:47:00",public
ZCT165,"Shoegazing Leo",6540,"2015-04-12 18:50:00",public
ZCT165,"Shoegazing Leo",6612,"2015-04-12 18:53:00",public
ZCT165,"Shoegazing Leo",6455,"2015-04-12 19:54:00",public
ZCT165,afullo,7608,"2015-04-12 20:21:00",public
ZCT165,dreadnaut,6227,"2015-04-12 20:55:00",public
ZCT165,dreadnaut,5627,"2015-04-12 20:58:00",public
ZCT165,Cas,7049,"2015-04-12 21:38:00",public
ZCT165,"Shoegazing Leo",6460,"2015-04-13 03:51:00",public
ZCT165,"Shoegazing Leo",5627,"2015-04-13 04:00:00",public
ZCT165,"Shoegazing Leo",5549,"2015-04-13 04:03:00",public
ZCT165,"Shoegazing Leo",6224,"2015-04-13 04:12:00",public
ZCT165,"Akoss Poo",5395,"2015-04-13 12:42:00",public
ZCT165,"Akoss Poo",5263,"2015-04-13 14:37:00",public
ZCT165,afullo,7115,"2015-04-13 20:49:00",public
ZCT165,"Shoegazing Leo",5403,"2015-04-13 23:52:00",public
ZCT165,"Shoegazing Leo",5287,"2015-04-14 00:00:00",public
ZCT165,"Shoegazing Leo",5270,"2015-04-14 00:09:00",public
ZCT165,"Shoegazing Leo",5229,"2015-04-14 00:13:00",public
ZCT165,Cas,5756,"2015-04-14 08:17:00",public
ZCT165,"Akoss Poo",4709,"2015-04-14 10:44:00",public
ZCT165,AbuRaf70,5532,"2015-04-14 17:37:00",public
ZCT165,Marco,4817,"2015-04-14 22:25:00",public
ZCT165,AbuRaf70,5258,"2015-04-14 23:59:00",public
ZCT165,AbuRaf70,5208,"2015-04-15 01:31:00",public
ZCT165,afullo,6619,"2015-04-15 22:57:00",public
ZCT165,afullo,6387,"2015-04-15 23:10:00",public
ZCT165,"Alan Rotoi",24754,"2015-04-16 14:53:00",public
ZCT165,Marco,5021,"2015-04-16 18:42:00",public
ZCT165,"Alan Rotoi",6178,"2015-04-17 05:58:00",public
ZCT165,Marco,5967,"2015-04-18 12:26:00",public
ZCT165,Duplode,4486,"2015-04-19 07:28:00",public
ZCT165,Cas,4685,"2015-04-21 21:16:00",public
ZCT165,Marco,4486,"2015-04-21 22:37:00",public
ZCT165,Marco,4374,"2015-04-21 22:38:00",public
ZCT165,Marco,4142,"2015-04-21 22:50:00",public
ZCT165,AbuRaf70,4449,"2015-04-22 01:37:00",public
ZCT165,"Shoegazing Leo",4685,"2015-04-22 05:15:00",public
ZCT165,"Shoegazing Leo",4644,"2015-04-22 05:20:00",public
ZCT165,"Akoss Poo",4279,"2015-04-22 08:56:00",public
ZCT165,"Akoss Poo",4092,"2015-04-22 09:03:00",public
ZCT165,"Shoegazing Leo",4432,"2015-04-22 23:47:00",public
ZCT165,AbuRaf70,4245,"2015-04-23 18:09:00",public
ZCT165,"Shoegazing Leo",4416,"2015-04-23 20:01:00",public
ZCT165,"Shoegazing Leo",4403,"2015-04-23 20:03:00",public
ZCT165,afullo,5922,"2015-04-24 00:48:00",public
ZCT165,AbuRaf70,4229,"2015-04-24 00:52:00",public
ZCT165,dreadnaut,4586,"2015-04-24 19:47:00",public
ZCT165,dreadnaut,4457,"2015-04-25 16:40:00",public
ZCT165,Duplode,3967,"2015-04-26 03:01:00",normal
ZCT165,dstien,4370,"2015-04-26 15:39:00",normal
ZCT165,Cas,4656,"2015-04-27 08:09:00",normal
ZCT165,"Zak McKracken",4179,"2015-04-28 22:04:00",public
ZCT165,"Alan Rotoi",4658,"2015-05-06 02:23:00",normal
ZCT165,"Alan Rotoi",4649,"2015-05-06 02:31:00",normal
ZCT165,"Akoss Poo",3955,"2015-05-07 13:14:00",normal
ZCT165,"Akoss Poo",3822,"2015-05-08 14:31:00",quiet
ZCT165,"Akoss Poo",3810,"2015-05-08 15:01:00",quiet
ZCT165,Usrin,4387,"2015-05-09 00:11:00",normal
ZCT165,Usrin,4150,"2015-05-09 00:33:00",quiet
ZCT165,dreadnaut,4341,"2015-05-09 19:13:00",quiet
ZCT165,dreadnaut,4283,"2015-05-09 19:54:00",quiet
ZCT166,"Shoegazing Leo",14921,"2015-05-10 22:23:00",public
ZCT166,"Akoss Poo",11248,"2015-05-11 12:11:00",public
ZCT166,"Akoss Poo",11115,"2015-05-11 14:31:00",public
ZCT166,AbuRaf70,16394,"2015-05-11 16:43:00",public
ZCT166,afullo,21912,"2015-05-11 17:17:00",public
ZCT166,"Akoss Poo",11650,"2015-05-11 19:42:00",public
ZCT166,dreadnaut,14430,"2015-05-11 19:46:00",public
ZCT166,AbuRaf70,12891,"2015-05-11 22:55:00",public
ZCT166,Cas,12910,"2015-05-12 02:01:00",public
ZCT166,"Akoss Poo",10996,"2015-05-12 08:43:00",public
ZCT166,"Alan Rotoi",16940,"2015-05-12 15:44:00",public
ZCT166,"Shoegazing Leo",13837,"2015-05-12 20:05:00",public
ZCT166,AbuRaf70,12606,"2015-05-13 01:09:00",public
ZCT166,"Shoegazing Leo",13319,"2015-05-13 02:53:00",public
ZCT166,"Alan Rotoi",19500,"2015-05-13 04:37:00",public
ZCT166,"Akoss Poo",10502,"2015-05-13 13:22:00",public
ZCT166,"Akoss Poo",10008,"2015-05-13 14:12:00",public
ZCT166,AbuRaf70,12250,"2015-05-13 16:32:00",public
ZCT166,AbuRaf70,12003,"2015-05-14 16:48:00",public
ZCT166,AbuRaf70,11295,"2015-05-14 17:56:00",public
ZCT166,Duplode,9272,"2015-05-15 01:16:00",public
ZCT166,AbuRaf70,10882,"2015-05-15 17:50:00",public
ZCT166,AbuRaf70,10483,"2015-05-16 03:15:00",public
ZCT166,AbuRaf70,10398,"2015-05-16 03:33:00",public
ZCT166,AbuRaf70,9733,"2015-05-16 04:04:00",public
ZCT166,"Alan Rotoi",13128,"2015-05-17 01:10:00",public
ZCT166,AbuRaf70,9586,"2015-05-17 04:50:00",public
ZCT166,Cas,12436,"2015-05-18 08:56:00",public
ZCT166,"Akoss Poo",9163,"2015-05-22 12:23:00",public
ZCT166,Marco,11866,"2015-05-25 16:57:00",normal
ZCT166,Duplode,9153,"2015-05-26 04:30:00",normal
ZCT166,"Akoss Poo",9144,"2015-05-28 09:42:00",normal
ZCT166,Duplode,9077,"2015-06-02 06:55:00",normal
ZCT166,"Akoss Poo",9072,"2015-06-04 11:54:00",normal
ZCT166,dstien,13081,"2015-06-04 23:04:00",normal
ZCT166,"Akoss Poo",8835,"2015-06-05 06:47:00",quiet
ZCT166,Svenne,16528,"2015-06-05 13:59:00",normal
ZCT166,"Akoss Poo",8806,"2015-06-05 14:34:00",quiet
ZCT166,Usrin,12540,"2015-06-06 01:10:00",normal
ZCT166,Usrin,11082,"2015-06-06 01:11:00",quiet
ZCT166,Duplode,8493,"2015-06-06 05:14:00",quiet
ZCT166,"Alan Rotoi",9448,"2015-06-06 15:45:00",normal
ZCT167,"Shoegazing Leo",6720,"2015-06-07 22:12:00",public
ZCT167,"Akoss Poo",6130,"2015-06-07 22:16:00",public
ZCT167,AbuRaf70,6748,"2015-06-08 00:32:00",public
ZCT167,AbuRaf70,6356,"2015-06-08 00:45:00",public
ZCT167,Duplode,5720,"2015-06-08 06:11:00",public
ZCT167,Cas,7090,"2015-06-08 08:33:00",public
ZCT167,"Akoss Poo",12244,"2015-06-08 08:53:00",public
ZCT167,"Akoss Poo",5682,"2015-06-08 09:19:00",public
ZCT167,Usrin,7785,"2015-06-08 10:45:00",public
ZCT167,"Akoss Poo",5337,"2015-06-08 15:48:00",public
ZCT167,Marco,5460,"2015-06-08 21:56:00",public
ZCT167,AbuRaf70,6266,"2015-06-09 00:39:00",public
ZCT167,AbuRaf70,5905,"2015-06-09 22:19:00",public
ZCT167,Marco,5301,"2015-06-10 20:13:00",public
ZCT167,"Akoss Poo",5283,"2015-06-11 08:54:00",public
ZCT167,"Akoss Poo",5145,"2015-06-11 09:08:00",public
ZCT167,Svenne,6517,"2015-06-11 18:38:00",public
ZCT167,Shorty,8440,"2015-06-11 19:05:00",public
ZCT167,Cas,6328,"2015-06-12 07:15:00",public
ZCT167,Shorty,6590,"2015-06-12 19:07:00",public
ZCT167,dreadnaut,6679,"2015-06-13 00:19:00",public
ZCT167,dreadnaut,6458,"2015-06-13 00:30:00",public
ZCT167,afullo,8123,"2015-06-15 23:33:00",public
ZCT167,Duplode,5136,"2015-06-16 08:13:00",public
ZCT167,"Akoss Poo",5124,"2015-06-16 12:25:00",public
ZCT167,Duplode,4997,"2015-06-21 05:51:00",normal
ZCT167,Shorty,5894,"2015-07-02 02:56:00",normal
ZCT167,"Shoegazing Leo",6286,"2015-07-03 19:10:00",quiet
ZCT167,"Shoegazing Leo",6499,"2015-07-03 19:14:00",quiet
ZCT167,"Shoegazing Leo",6154,"2015-07-03 19:20:00",quiet
ZCT167,"Shoegazing Leo",6051,"2015-07-03 19:46:00",quiet
ZCT167,dreadnaut,5989,"2015-07-03 22:56:00",quiet
ZCT167,Usrin,6337,"2015-07-03 22:56:00",public
ZCT167,Usrin,6068,"2015-07-03 23:06:00",public
ZCT167,kahdra,9189,"2015-07-04 00:58:00",public
ZCT167,dstien,6124,"2015-07-04 01:47:00",normal
ZCT167,Duplode,4915,"2015-07-04 23:19:00",quiet
ZCT167,Duplode,4900,"2015-07-04 23:28:00",quiet
ZCT167,Duplode,4879,"2015-07-04 23:39:00",quiet
ZCT168,PJ,6953,"2015-07-05 23:51:00",public
ZCT168,Usrin,5391,"2015-07-06 00:08:00",public
ZCT168,kahdra,7689,"2015-07-06 00:09:00",public
ZCT168,"Akoss Poo",5376,"2015-07-06 00:11:00",public
ZCT168,PJ,4592,"2015-07-06 00:13:00",public
ZCT168,"Shoegazing Leo",7432,"2015-07-06 01:01:00",public
ZCT168,"Shoegazing Leo",7241,"2015-07-06 01:04:00",public
ZCT168,"Shoegazing Leo",6042,"2015-07-06 01:06:00",public
ZCT168,"Shoegazing Leo",5332,"2015-07-06 01:11:00",public
ZCT168,AbuRaf70,4494,"2015-07-06 01:11:00",public
ZCT168,"Shoegazing Leo",4997,"2015-07-06 01:14:00",public
ZCT168,"Shoegazing Leo",4799,"2015-07-06 01:16:00",public
ZCT168,"Shoegazing Leo",4589,"2015-07-06 03:29:00",public
ZCT168,"Shoegazing Leo",4163,"2015-07-06 03:36:00",public
ZCT168,"Alan Rotoi",4004,"2015-07-06 06:19:00",public
ZCT168,afullo,5913,"2015-07-06 13:52:00",public
ZCT168,"Akoss Poo",3734,"2015-07-06 15:15:00",public
ZCT168,kahdra,5144,"2015-07-06 19:09:00",public
ZCT168,Duplode,3726,"2015-07-06 20:04:00",public
ZCT168,PJ,4391,"2015-07-06 21:16:00",public
ZCT168,AbuRaf70,4070,"2015-07-07 00:24:00",public
ZCT168,afullo,4926,"2015-07-07 03:16:00",public
ZCT168,afullo,4537,"2015-07-07 03:18:00",public
ZCT168,afullo,4376,"2015-07-07 03:22:00",public
ZCT168,afullo,4337,"2015-07-07 03:25:00",public
ZCT168,AbuRaf70,3972,"2015-07-07 22:06:00",public
ZCT168,PJ,4256,"2015-07-08 21:17:00",public
ZCT168,"Shoegazing Leo",4119,"2015-07-09 04:48:00",public
ZCT168,"Shoegazing Leo",4147,"2015-07-09 04:50:00",public
ZCT168,"Shoegazing Leo",4007,"2015-07-09 05:01:00",public
ZCT168,"Akoss Poo",3689,"2015-07-10 12:10:00",public
ZCT168,Shorty,4136,"2015-07-10 18:38:00",public
ZCT168,Marco,3840,"2015-07-10 19:53:00",public
ZCT168,"Akoss Poo",3632,"2015-07-13 18:52:00",public
ZCT168,"Akoss Poo",3455,"2015-07-13 19:17:00",public
ZCT168,Marco,3592,"2015-07-14 11:00:00",public
ZCT168,Marco,3520,"2015-07-14 11:10:00",public
ZCT168,dreadnaut,3982,"2015-07-19 18:54:00",normal
ZCT168,dreadnaut,3744,"2015-07-20 20:36:00",normal
ZCT168,PJ,4314,"2015-07-27 22:55:00",normal
ZCT168,PJ,4195,"2015-07-27 23:13:00",normal
ZCT168,Shorty,4091,"2015-07-28 16:16:00",normal
ZCT168,PJ,5449,"2015-07-28 18:06:00",normal
ZCT168,Shorty,4062,"2015-07-28 18:12:00",normal
ZCT168,PJ,4065,"2015-07-28 19:31:00",normal
