"track","name","corrected_hsec","submitted_on","visibility"
"ZCT270","Marco","6864","2024-01-26 02:27:14","normal"
"ZCT270","Alan Rotoi","6813","2024-01-26 03:34:37","normal"
"ZCT270","Alan Rotoi","8864","2024-01-26 03:36:30","normal"
"ZCT270","Marco","6832","2024-01-26 09:10:36","normal"
"ZCT270","Erik Barros","7990","2024-01-27 23:08:02","normal"
"ZCT270","Erik Barros","9255","2024-01-27 23:18:46","normal"
"ZCT270","Spoonboy","7576","2024-01-29 21:59:29","normal"
"ZCT270","Ryoma","8142","2024-01-31 13:56:53","normal"
"ZCT270","Ryoma","8186","2024-02-03 17:14:00","normal"
"ZCT270","Ryoma","8126","2024-02-03 17:14:31","normal"
"ZCT270","Duplode","8091","2024-02-04 16:13:08","normal"
"ZCT270","Alan Rotoi","10079","2024-02-05 15:31:46","normal"
"ZCT270","Alan Rotoi","9499","2024-02-05 15:40:08","normal"
"ZCT270","Alan Rotoi","8040","2024-02-05 17:56:25","normal"
"ZCT270","Alan Rotoi","7807","2024-02-05 18:03:45","normal"
"ZCT270","Alan Rotoi","8321","2024-02-05 18:05:01","normal"
"ZCT270","Alan Rotoi","8655","2024-02-05 18:06:44","normal"
"ZCT270","Alan Rotoi","9936","2024-02-06 01:00:55","normal"
"ZCT270","Shoegazing Leo","8176","2024-02-07 14:46:13","normal"
"ZCT270","Shoegazing Leo","7971","2024-02-07 14:51:04","normal"
"ZCT270","Stan 286XT","9203","2024-02-09 03:02:55","normal"
"ZCT270","dstien","8502","2024-02-09 13:23:16","normal"
"ZCT270","Zapper","7296","2024-02-09 13:53:37","normal"
"ZCT270","Mark Nailwood","7322","2024-02-09 23:01:21","quiet"
"ZCT270","afullo","9375","2024-02-09 23:06:59","normal"
"ZCT270","Spoonboy","7162","2024-02-09 23:56:59","quiet"
"ZCT270","Alan Rotoi","6702","2024-02-10 00:47:00","quiet"
"ZCT270","Shoegazing Leo","7850","2024-02-10 03:34:46","quiet"
"ZCT270","Shoegazing Leo","7837","2024-02-10 03:36:02","quiet"
"ZCT270","Duplode","6900","2024-02-10 13:55:13","quiet"
"ZCT270","Overdrijf","7516","2024-02-10 15:29:45","quiet"
"ZCT270","Frieshansen","7838","2024-02-10 19:56:32","normal"
"ZCT270","Alan Rotoi","6675","2024-02-10 22:33:49","quiet"
"ZCT270","Alan Rotoi","6670","2024-02-10 22:37:50","quiet"
"ZCT270","Alan Rotoi","6656","2024-02-10 22:41:40","quiet"
"ZCT270","Alan Rotoi","6656","2024-02-10 22:43:22","quiet"
"ZCT271","Frieshansen","21943","2024-02-11 20:47:36","public"
"ZCT271","dreadnaut","17303","2024-02-11 21:06:43","public"
"ZCT271","dreadnaut","15401","2024-02-11 21:14:47","public"
"ZCT271","Erik Barros","16134","2024-02-11 21:35:56","public"
"ZCT271","Overdrijf","14428","2024-02-11 22:24:44","public"
"ZCT271","Alan Rotoi","13480","2024-02-11 22:39:53","public"
"ZCT271","Spoonboy","18478","2024-02-11 22:59:12","public"
"ZCT271","Alan Rotoi","14276","2024-02-11 23:13:14","public"
"ZCT271","Alan Rotoi","19372","2024-02-11 23:24:21","public"
"ZCT271","Zapper","18380","2024-02-12 03:04:46","public"
"ZCT271","Mark Nailwood","15736","2024-02-12 11:49:13","public"
"ZCT271","Mark Nailwood","15323","2024-02-12 12:23:55","public"
"ZCT271","Erik Barros","14461","2024-02-12 15:19:44","public"
"ZCT271","Erik Barros","14387","2024-02-12 15:31:03","public"
"ZCT271","Duplode","14907","2024-02-12 17:21:10","public"
"ZCT271","Duplode","14006","2024-02-12 17:47:58","public"
"ZCT271","Duplode","14102","2024-02-12 19:06:37","public"
"ZCT271","Duplode","13306","2024-02-12 19:30:42","public"
"ZCT271","Erik Barros","13137","2024-02-12 22:52:08","public"
"ZCT271","Shoegazing Leo","20576","2024-02-13 02:49:05","public"
