track,name,corrected_hsec,submitted_on,visibility
ZCT246,dreadnaut,8014,"2022-01-16 15:55:34",public
ZCT246,"Alan Rotoi",7539,"2022-01-16 16:35:30",public
ZCT246,"Alan Rotoi",6829,"2022-01-16 16:53:58",public
ZCT246,"Alan Rotoi",7115,"2022-01-16 17:28:10",public
ZCT246,"Alan Rotoi",6888,"2022-01-16 17:39:04",public
ZCT246,"Alan Rotoi",6859,"2022-01-16 18:42:50",public
ZCT246,"Alan Rotoi",6838,"2022-01-16 18:49:25",public
ZCT246,Duplode,6497,"2022-01-16 19:12:33",public
ZCT246,Zapper,8358,"2022-01-16 19:32:51",public
ZCT246,"Alan Rotoi",5952,"2022-01-16 20:12:57",public
ZCT246,afullo,8932,"2022-01-16 22:01:40",public
ZCT246,afullo,8419,"2022-01-16 22:40:14",public
ZCT246,afullo,7799,"2022-01-16 23:03:52",public
ZCT246,dreadnaut,6761,"2022-01-17 19:26:16",public
ZCT246,"Bonzai Joe",6114,"2022-01-18 21:36:44",public
ZCT246,Frieshansen,7163,"2022-01-18 22:32:33",public
ZCT246,Cas,8736,"2022-01-18 22:35:26",public
ZCT246,afullo,7703,"2022-01-18 22:46:47",public
ZCT246,"Shoegazing Leo",9710,"2022-01-19 03:54:14",public
ZCT246,"Shoegazing Leo",8677,"2022-01-19 03:58:07",public
ZCT246,"Shoegazing Leo",9925,"2022-01-19 04:12:15",public
ZCT246,Ryoma,8254,"2022-01-19 12:45:41",public
ZCT246,Ryoma,8690,"2022-01-19 12:46:07",public
ZCT246,Ryoma,7816,"2022-01-19 12:58:26",public
ZCT246,Ryoma,7615,"2022-01-19 13:08:12",public
ZCT246,Usrin,7762,"2022-01-19 19:47:32",public
ZCT246,Duplode,5935,"2022-01-19 23:02:35",public
ZCT246,"Alan Rotoi",5729,"2022-01-20 15:40:26",public
ZCT246,"Zak McKracken",7288,"2022-01-20 21:37:03",public
ZCT246,"Zak McKracken",6691,"2022-01-20 21:44:45",public
ZCT246,"Zak McKracken",6383,"2022-01-20 22:23:08",public
ZCT246,Overdrijf,7002,"2022-01-21 15:36:54",public
ZCT246,Ryoma,8480,"2022-01-21 19:50:28",public
ZCT246,"Stan 286XT",13110,"2022-01-21 22:32:18",public
ZCT246,"Stan 286XT",9571,"2022-01-22 00:09:23",public
ZCT246,"Stan 286XT",10349,"2022-01-22 00:59:47",public
ZCT246,"Stan 286XT",8994,"2022-01-22 01:31:05",public
ZCT246,"Stan 286XT",8847,"2022-01-22 01:44:42",public
ZCT246,"Shoegazing Leo",8644,"2022-01-22 03:34:41",public
ZCT246,"Shoegazing Leo",8383,"2022-01-22 03:38:47",public
ZCT246,"Shoegazing Leo",8190,"2022-01-22 03:44:50",public
ZCT246,CTG,7095,"2022-01-22 09:36:14",public
ZCT246,Ryoma,7951,"2022-01-22 13:00:52",public
ZCT246,Ryoma,8224,"2022-01-22 13:12:49",public
ZCT246,Ryoma,7384,"2022-01-22 13:17:10",public
ZCT246,dreadnaut,6148,"2022-01-22 16:53:38",public
ZCT246,CTG,6530,"2022-01-22 16:55:41",public
ZCT246,Frieshansen,7308,"2022-01-22 17:51:57",public
ZCT246,CTG,5937,"2022-01-22 20:07:38",public
ZCT246,CTG,5887,"2022-01-22 20:09:58",public
ZCT246,Frieshansen,6926,"2022-01-22 20:22:58",public
ZCT246,CTG,5505,"2022-01-22 21:11:46",public
ZCT246,dreadnaut,6091,"2022-01-22 22:44:05",public
ZCT246,"Alan Rotoi",5386,"2022-01-22 22:45:49",public
ZCT246,"Shoegazing Leo",8125,"2022-01-22 22:54:54",public
ZCT246,"Shoegazing Leo",7605,"2022-01-22 23:07:24",public
ZCT246,dreadnaut,7740,"2022-01-22 23:21:23",public
ZCT246,"Stan 286XT",8532,"2022-01-23 08:08:21",public
ZCT246,CTG,5382,"2022-01-23 12:16:05",public
ZCT246,CTG,5352,"2022-01-23 12:31:02",public
ZCT246,Duplode,5915,"2022-01-23 13:58:35",public
ZCT246,CTG,6854,"2022-01-23 14:20:58",public
ZCT246,CTG,6334,"2022-01-23 14:34:36",public
ZCT246,CTG,7799,"2022-01-23 14:37:33",public
ZCT246,CTG,6745,"2022-01-23 14:40:24",public
ZCT246,Frieshansen,6976,"2022-01-23 18:00:52",public
ZCT246,"Shoegazing Leo",8040,"2022-01-24 02:53:19",public
ZCT246,"Shoegazing Leo",9319,"2022-01-24 03:00:17",public
ZCT246,"Shoegazing Leo",7787,"2022-01-24 03:06:17",public
ZCT246,"Alan Rotoi",5213,"2022-01-27 17:11:08",normal
ZCT246,Cas,8354,"2022-01-29 00:39:38",normal
ZCT246,Cas,7694,"2022-01-29 00:54:03",normal
ZCT246,Ryoma,7284,"2022-01-29 13:05:51",normal
ZCT246,Ryoma,7157,"2022-01-29 13:13:16",normal
ZCT246,"Stan 286XT",10891,"2022-01-29 13:28:22",public
ZCT246,"Stan 286XT",8106,"2022-01-29 17:01:11",public
ZCT246,Ryoma,6888,"2022-01-29 21:13:35",normal
ZCT246,Zapper,6817,"2022-01-30 12:51:41",normal
ZCT246,Zapper,6678,"2022-01-30 13:20:13",normal
ZCT246,"Stan 286XT",8932,"2022-01-30 13:29:44",public
ZCT246,"Stan 286XT",9156,"2022-01-30 13:47:23",normal
ZCT246,"Stan 286XT",7792,"2022-01-30 15:28:37",normal
ZCT246,"Stan 286XT",7677,"2022-01-30 19:01:06",normal
ZCT246,Duplode,5440,"2022-01-30 21:12:36",normal
ZCT246,ZdnBurns,7972,"2022-01-31 00:48:16",public
ZCT246,"Akoss Poo",5910,"2022-02-01 11:41:55",normal
ZCT246,Ryoma,6884,"2022-02-01 17:12:37",normal
ZCT246,"Akoss Poo",5644,"2022-02-02 11:53:55",normal
ZCT246,"Stan 286XT",7608,"2022-02-03 14:46:57",public
ZCT246,"Akoss Poo",5436,"2022-02-04 13:58:42",normal
ZCT246,afullo,7600,"2022-02-05 00:39:33",normal
ZCT246,Usrin,6403,"2022-02-05 17:10:25",normal
ZCT246,Usrin,6060,"2022-02-05 17:35:16",normal
ZCT246,Frieshansen,6838,"2022-02-05 18:53:40",public
ZCT246,Usrin,5429,"2022-02-06 01:22:07",normal
ZCT246,Ryoma,6822,"2022-02-08 08:04:08",normal
ZCT246,Zapper,6764,"2022-02-08 20:31:37",normal
ZCT246,CTG,5205,"2022-02-08 20:32:06",normal
ZCT246,CTG,5063,"2022-02-08 20:50:24",normal
ZCT246,Zapper,6619,"2022-02-08 21:06:32",normal
ZCT246,Zapper,6439,"2022-02-08 22:39:47",normal
ZCT246,Zapper,6346,"2022-02-08 23:06:39",normal
ZCT246,Zapper,6308,"2022-02-08 23:36:31",normal
ZCT246,"Alan Rotoi",4959,"2022-02-09 04:42:30",normal
ZCT246,CTG,4816,"2022-02-09 10:39:34",normal
ZCT246,Heretic,6714,"2022-02-09 12:46:23",normal
ZCT246,Frieshansen,6587,"2022-02-09 22:59:38",normal
ZCT246,Cas,7407,"2022-02-11 00:07:18",quiet
ZCT246,ZdnBurns,7631,"2022-02-11 03:16:52",public
ZCT246,"Akoss Poo",5047,"2022-02-11 08:52:29",quiet
ZCT246,Usrin,5228,"2022-02-11 23:32:27",quiet
ZCT246,afullo,7102,"2022-02-12 00:16:27",quiet
ZCT246,KyLiE,6222,"2022-02-12 15:38:29",quiet
ZCT246,KaoS,8778,"2022-02-12 20:57:14",normal
ZCT246,Duplode,5094,"2022-02-12 21:24:16",quiet
ZCT246,"Alan Rotoi",4793,"2022-02-12 23:15:13",quiet
ZCT246,"Alan Rotoi",4770,"2022-02-12 23:31:54",quiet
ZCT246,"Alan Rotoi",4762,"2022-02-12 23:33:00",quiet
ZCT246,"Alan Rotoi",4759,"2022-02-12 23:34:04",quiet
ZCT246,"Alan Rotoi",4755,"2022-02-12 23:37:41",quiet
ZCT246,"Alan Rotoi",4751,"2022-02-12 23:53:08",quiet
ZCT247,CTG,6140,"2022-02-13 18:01:52",public
ZCT247,CTG,6122,"2022-02-13 18:15:26",public
ZCT247,Frieshansen,6974,"2022-02-13 18:20:53",public
ZCT247,CTG,5993,"2022-02-13 18:22:02",public
ZCT247,"Alan Rotoi",6417,"2022-02-13 18:27:20",public
ZCT247,Zapper,6997,"2022-02-13 20:22:42",public
ZCT247,Zapper,6754,"2022-02-13 20:41:14",public
ZCT247,CTG,5941,"2022-02-13 20:54:12",public
ZCT247,"Alan Rotoi",6259,"2022-02-14 00:43:19",public
ZCT247,"Alan Rotoi",5921,"2022-02-14 01:02:24",public
ZCT247,"Shoegazing Leo",7228,"2022-02-14 03:34:42",public
ZCT247,"Shoegazing Leo",6808,"2022-02-14 03:37:56",public
ZCT247,"Shoegazing Leo",6707,"2022-02-14 03:46:56",public
ZCT247,Zapper,6597,"2022-02-14 17:13:12",public
ZCT247,Zapper,6435,"2022-02-14 17:30:37",public
ZCT247,Zapper,6509,"2022-02-14 17:41:26",public
ZCT247,Zapper,6277,"2022-02-14 18:02:22",public
ZCT247,Zapper,6550,"2022-02-14 19:56:12",public
ZCT247,Zapper,6368,"2022-02-14 20:07:02",public
ZCT247,Zapper,5964,"2022-02-14 20:33:48",public
ZCT247,Zapper,5909,"2022-02-14 20:48:18",public
ZCT247,dreadnaut,6683,"2022-02-14 20:53:36",public
ZCT247,afullo,6880,"2022-02-14 21:38:16",public
ZCT247,Zapper,6129,"2022-02-14 21:41:14",public
ZCT247,Zapper,6346,"2022-02-14 21:48:49",public
ZCT247,afullo,6611,"2022-02-14 21:50:29",public
ZCT247,ZdnBurns,7963,"2022-02-14 22:03:47",public
ZCT247,"Alan Rotoi",5821,"2022-02-14 22:56:35",public
ZCT247,ZdnBurns,7153,"2022-02-15 02:31:17",public
ZCT247,Heretic,6145,"2022-02-15 17:31:51",public
ZCT247,CTG,5719,"2022-02-16 00:15:31",public
ZCT247,"Alan Rotoi",5779,"2022-02-16 01:12:26",public
ZCT247,"Alan Rotoi",5700,"2022-02-16 02:16:42",public
